LOAN_PRODUCT_TYPE;LOAN_AMOUNT;BRANCH_REGION;CLIENT_GENDER;CLIENT_FAMILYSTATUS;CLIENT_TOTALEXPERIENCE;CLIENT_EDUCATION;CLIENT_ACTIVITYTYPE;CLIENT_TOGETHER INCOME;LOAN_OUTSTANDINGLOANSCOUNT;LOAN_OVERDUE_EXIST_FLAG;EMPLOYMENTTYPE;LOAN TERM;ZODIAC;ZODIAC_CHINA;AGE;CHANGE-WORK;REAL_ESTATE;CAR;DELAY
Cпоживчий кредит без довiдки про доходи;24663,68;Харківська область;Жінка;Одружений (-на);20;Вища освіта;торгівля та послуги;4792,5;3;Так;ФОП;1092;дева;Бык;44; була зміна місця роботи;не має власної нерухомості;не має власного;нет прострочки
Cпоживчий кредит без довiдки про доходи;28026,91;Вінницька область;Жінка;Одружений (-на);30;Середня - технічна;виробництво;6200;0;Ні;Офіційно працевлаштований;1092;дева;Коза;50; була зміна місця роботи;має власну нерухомість;не має власного;нет прострочки
"Споживчий кредит ""Лояльний"" 130%";10775,86;Вінницька область;Жінка;Неодружений(-на);2;Вища освіта;торгівля та послуги;5000;1;Так;Офіційно працевлаштований;729;скорпион;Петух;24; не змінювалось місце роботи;має власну нерухомість;не має власного;нет прострочки
Cпоживчий кредит без довiдки про доходи;5605,38;Тернопільська область;Жінка;Одружений (-на);23;Середня - технічна;виробництво;10000;7;Так;Офіційно працевлаштований;1092;водолей;Крыса;45; була зміна місця роботи;має власну нерухомість;не має власного;есть прострочка
Cпоживчий кредит без довiдки про доходи;10775,86;Київ;Чоловік;Неодружений(-на);13;Середня - технічна;державна служба;7300;1;Так;Офіційно працевлаштований;729;рыбы;Бык;32; була зміна місця роботи;не має власної нерухомості;не має власного;нет прострочки
Споживчий кредит з довiдкою про доходи;107758,62;Київ;Чоловік;Неодружений(-на);10;Вища освіта;торгівля та послуги;26388,89;0;Ні;ФОП;729;водолей;Дракон;29; не змінювалось місце роботи;має власну нерухомість;не має власного;нет прострочки
"Споживчий кредит ""Лояльний"" 130%";20366,38;Полтавська область;Жінка;Одружений (-на);42;Вища освіта;інша;6803;6;Ні;Офіційно працевлаштований;729;овен;Собака;59; була зміна місця роботи;має власну нерухомість;не має власного;нет прострочки
Cпоживчий кредит без довiдки про доходи;26939,66;Полтавська область;Чоловік;В громадянскому шлюбі;25;Середня - технічна;торгівля та послуги;12000;0;Так;Офіційно працевлаштований;729;весы;Дракон;53; була зміна місця роботи;не має власної нерухомості;не має власного;нет прострочки
Споживчий кредит з довiдкою про доходи;6726,46;Запорізька область;Жінка;Неодружений(-на);22;Середня - технічна;державна служба;4175,41;10;Так;Офіційно працевлаштований;1092;рак;Тигр;43; не змінювалось місце роботи;має власну нерухомість;не має власного;нет прострочки
овердрафт до пластиково  картки;12000;Харківська область;Чоловік;Одружений (-на);30;Вища освіта;інша;2894,26;1;Ні;Офіційно працевлаштований;721;скорпион;Крыса;45; була зміна місця роботи;не має власної нерухомості;не має власного;есть прострочка
Cпоживчий кредит без довiдки про доходи;10373,44;Львівська область;Чоловік;Одружений (-на);30;Вища освіта;інша;7500;2;Так;Офіційно працевлаштований;364;дева;Петух;60; була зміна місця роботи;має власну нерухомість;не має власного;нет прострочки
Cпоживчий кредит без довiдки про доходи;25933,61;Харків;Чоловік;Неодружений(-на);1;Вища освіта;торгівля та послуги;10000;1;Ні;Офіційно працевлаштований;364;рыбы;Крыса;21; не змінювалось місце роботи;не має власної нерухомості;не має власного;нет прострочки
Cпоживчий кредит без довiдки про доходи;22421,52;Київ;Жінка;Неодружений(-на);7;Середня - технічна;торгівля та послуги;7000;3;Ні;Офіційно працевлаштований;1095;телец;Петух;24; була зміна місця роботи;не має власної нерухомості;не має власного;есть прострочка
Cпоживчий кредит без довiдки про доходи;10775,86;Полтавська область;Чоловік;Розлучений (-на);16;Середня - технічна;виробництво;8000;2;Так;Офіційно працевлаштований;728;весы;Свинья;34; була зміна місця роботи;має власну нерухомість;не має власного;есть прострочка
Cпоживчий кредит без довiдки про доходи;26939,66;Київ;Чоловік;Розлучений (-на);15;Середня - технічна;будівництво;18000;5;Ні;Офіційно працевлаштований;728;близнецы;Кролик;42; була зміна місця роботи;має власну нерухомість;не має власного;есть прострочка
Cпоживчий кредит без довiдки про доходи;16816,14;Донецька область;Чоловік;Неодружений(-на);32;Середня - технічна;виробництво;6000;3;Так;Офіційно працевлаштований;1095;козерог;Змея;53; була зміна місця роботи;не має власної нерухомості;не має власного;есть прострочка
Cпоживчий кредит без довiдки про доходи;20746,89;Львівська область;Чоловік;Одружений (-на);14;Вища освіта;торгівля та послуги;15000;6;Так;Офіційно працевлаштований;364;водолей;Дракон;29; була зміна місця роботи;має власну нерухомість;має власний автомобіль;нет прострочки
Споживчий кредит з довiдкою про доходи;78475,34;Київ;Жінка;Одружений (-на);28;Вища освіта;виробництво;10014,43;2;Ні;Офіційно працевлаштований;1095;козерог;Свинья;46; була зміна місця роботи;має власну нерухомість;не має власного;нет прострочки
овердрафт до пластиково  картки;8000;Харківська область;Жінка;Розлучений (-на);22;Середня - технічна;інша;4586,96;1;Ні;Офіційно працевлаштований;1084;скорпион;Лошадь;39; не змінювалось місце роботи;не має власної нерухомості;не має власного;нет прострочки
Cпоживчий кредит без довiдки про доходи;15560,17;Київ;Жінка;Одружений (-на);30;Вища освіта;торгівля та послуги;15000;1;Ні;Офіційно працевлаштований;364;рак;Змея;52; була зміна місця роботи;має власну нерухомість;не має власного;есть прострочка
Cпоживчий кредит без довiдки про доходи;28026,91;Кіровоградська область;Жінка;Одружений (-на);11;Середня - технічна;с/господарство;8000;5;Так;Офіційно працевлаштований;1095;лев;Змея;40; була зміна місця роботи;має власну нерухомість;не має власного;нет прострочки
Cпоживчий кредит без довiдки про доходи;22421,52;Полтавська область;Чоловік;Одружений (-на);20;Середня - технічна;торгівля та послуги;5400;4;Ні;Офіційно працевлаштований;1095;стрелец;Змея;52; була зміна місця роботи;має власну нерухомість;не має власного;нет прострочки
Cпоживчий кредит без довiдки про доходи;28026,91;Дніпропетровська область;Чоловік;Неодружений(-на);3;Середня - технічна;інша;11000;2;Так;Офіційно працевлаштований;1095;водолей;Крыса;21; була зміна місця роботи;має власну нерухомість;не має власного;есть прострочка
Cпоживчий кредит без довiдки про доходи;10373,44;Вінницька область;Чоловік;Неодружений(-на);2;Середня - технічна;виробництво;6000;0;Так;Офіційно працевлаштований;364;стрелец;Свинья;22; була зміна місця роботи;має власну нерухомість;не має власного;есть прострочка
Cпоживчий кредит без довiдки про доходи;28026,91;Харків;Жінка;Розлучений (-на);5;Середня - технічна;інша;7500;2;Так;Офіційно працевлаштований;1095;козерог;Бык;44; не змінювалось місце роботи;має власну нерухомість;не має власного;есть прострочка
Cпоживчий кредит без довiдки про доходи;25933,61;Київ;Чоловік;Одружений (-на);30;Вища освіта;торгівля та послуги;11000;5;Так;Офіційно працевлаштований;364;козерог;Змея;53; була зміна місця роботи;має власну нерухомість;не має власного;есть прострочка
Cпоживчий кредит без довiдки про доходи;28026,91;Львівська область;Чоловік;Неодружений(-на);0,6;Середня;торгівля та послуги;7000;2;Так;Офіційно працевлаштований;1095;козерог;Бык;21; не змінювалось місце роботи;не має власної нерухомості;не має власного;есть прострочка
Cпоживчий кредит без довiдки про доходи;26939,66;Київ;Чоловік;Неодружений(-на);20;Середня - технічна;інша;11000;0;Так;Офіційно працевлаштований;728;рак;Собака;47; була зміна місця роботи;має власну нерухомість;не має власного;нет прострочки
Споживчий кредит з довiдкою про доходи;58411,21;Львівська область;Жінка;Неодружений(-на);28;Незакінчена вища;торгівля та послуги;8623;4;Ні;Офіційно працевлаштований;1460;весы;Бык;44; була зміна місця роботи;має власну нерухомість;не має власного;есть прострочка
Cпоживчий кредит без довiдки про доходи;11210,76;Кіровоградська область;Жінка;Одружений (-на);18;Вища освіта;державна служба;6960;5;Ні;Офіційно працевлаштований;1095;водолей;Крыса;45; була зміна місця роботи;має власну нерухомість;не має власного;нет прострочки
Cпоживчий кредит без довiдки про доходи;26939,66;Київ;Чоловік;Неодружений(-на);4;Незакінчена вища;торгівля та послуги;10000;3;Так;Офіційно працевлаштований;728;скорпион;Крыса;21; була зміна місця роботи;не має власної нерухомості;не має власного;есть прострочка
Споживчий кредит без довiдки про доходи для ФО, якi працюють неофiцiйно;10775,86;Харків;Чоловік;Одружений (-на);2;Середня;інша;5000;1;Ні;Працює не офіційно;728;дева;Обезьяна;25; була зміна місця роботи;має власну нерухомість;не має власного;есть прострочка
Cпоживчий кредит без довiдки про доходи;5186,72;Харків;Чоловік;Неодружений(-на);3;Середня;торгівля та послуги;7000;2;Ні;Офіційно працевлаштований;364;стрелец;Крыса;21; була зміна місця роботи;не має власної нерухомості;не має власного;нет прострочки
"Споживчий кредит ""Лояльний"" 130%";2074,69;Харківська область;Чоловік;Одружений (-на);21;Середня - технічна;виробництво;7000;2;Так;Офіційно працевлаштований;364;водолей;Кролик;42; була зміна місця роботи;має власну нерухомість;має власний автомобіль;есть прострочка
овердрафт до пластиково  картки;5000;Харківська область;Чоловік;Неодружений(-на);10;Незакінчена вища;виробництво;4000;6;Так;Офіційно працевлаштований;1158;близнецы;Тигр;31; не змінювалось місце роботи;не має власної нерухомості;не має власного;нет прострочки
овердрафт до пластиково  картки;20000;Харків;Жінка;Одружений (-на);38;Вища освіта;інша;4301,26;3;Так;Офіційно працевлаштований;360;стрелец;Собака;59; була зміна місця роботи;має власну нерухомість;не має власного;нет прострочки
Cпоживчий кредит без довiдки про доходи;25784,75;Київ;Чоловік;Одружений (-на);6;Середня - технічна;будівництво;8500;1;Так;Офіційно працевлаштований;1095;рак;Коза;26; була зміна місця роботи;має власну нерухомість;не має власного;есть прострочка
"Споживчий кредит ""Лояльний"" 130%";43103,45;Полтавська область;Жінка;Одружений (-на);25;Вища освіта;торгівля та послуги;9257,5;4;Так;Офіційно працевлаштований;729;рак;Собака;47; була зміна місця роботи;має власну нерухомість;не має власного;нет прострочки
Споживчий кредит без довiдки про доходи для ФО, якi працюють неофiцiйно;21551,72;Сумська область;Чоловік;Одружений (-на);9;Середня - технічна;виробництво;15000;3;Так;Працює не офіційно;729;рыбы;Петух;24; була зміна місця роботи;не має власної нерухомості;не має власного;есть прострочка
Cпоживчий кредит без довiдки про доходи;10373,44;Кіровоградська область;Чоловік;Неодружений(-на);5;Вища освіта;виробництво;7500;2;Так;Офіційно працевлаштований;178;лев;Дракон;29; була зміна місця роботи;має власну нерухомість;не має власного;нет прострочки
Cпоживчий кредит без довiдки про доходи;12448,13;Харків;Жінка;Неодружений(-на);23;Вища освіта;державна служба;3678,49;3;Ні;Офіційно працевлаштований;364;рыбы;Кролик;42; була зміна місця роботи;не має власної нерухомості;не має власного;нет прострочки
Cпоживчий кредит без довiдки про доходи;7847,53;Донецька область;Жінка;Одружений (-на);7;Вища освіта;інша;5000;5;Так;Офіційно працевлаштований;1095;телец;Лошадь;27; була зміна місця роботи;не має власної нерухомості;не має власного;есть прострочка
"Споживчий кредит ""Лояльний"" 130%";21012,93;Харківська область;Жінка;Одружений (-на);27;Середня - технічна;виробництво;5500;4;Ні;Офіційно працевлаштований;422;лев;Бык;44; була зміна місця роботи;не має власної нерухомості;не має власного;нет прострочки
овердрафт до пластиково  картки;10000;Донецька область;Чоловік;Одружений (-на);18;Середня - технічна;виробництво;3941;2;Ні;Офіційно працевлаштований;723;козерог;Свинья;46; була зміна місця роботи;має власну нерухомість;не має власного;нет прострочки
Cпоживчий кредит без довiдки про доходи;16816,14;Харківська область;Жінка;Одружений (-на);35;Середня - технічна;торгівля та послуги;7000;5;Так;Офіційно працевлаштований;1095;дева;Кролик;54; була зміна місця роботи;не має власної нерухомості;не має власного;нет прострочки
Cпоживчий кредит без довiдки про доходи;12331,84;Черкаська область;Жінка;Розлучений (-на);24;Середня - технічна;державна служба;6500;4;Так;Офіційно працевлаштований;1095;дева;Тигр;43; була зміна місця роботи;не має власної нерухомості;не має власного;нет прострочки
овердрафт до пластиково  картки;3000;Харків;Чоловік;Одружений (-на);40;Середня - технічна;інша;2576;2;Так;Офіційно працевлаштований;363;рыбы;Собака;59; була зміна місця роботи;має власну нерухомість;не має власного;нет прострочки
Cпоживчий кредит без довiдки про доходи;28026,91;Київ;Жінка;Одружений (-на);9;Середня;торгівля та послуги;9500;2;Так;Офіційно працевлаштований;1095;овен;Кролик;30; була зміна місця роботи;має власну нерухомість;не має власного;есть прострочка
Cпоживчий кредит без довiдки про доходи;28026,91;Дніпропетровська область;Чоловік;Неодружений(-на);4;Вища освіта;торгівля та послуги;8500;1;Так;Офіційно працевлаштований;1095;рак;Свинья;22; була зміна місця роботи;має власну нерухомість;має власний автомобіль;нет прострочки
Cпоживчий кредит без довiдки про доходи;28026,91;Київ;Чоловік;В громадянскому шлюбі;10;Незакінчена вища;державна служба;10000;2;Так;Офіційно працевлаштований;1095;лев;Змея;28; була зміна місця роботи;не має власної нерухомості;не має власного;есть прострочка
Cпоживчий кредит без довiдки про доходи;11853,45;Харківська область;Чоловік;Неодружений(-на);3;Середня - технічна;державна служба;6000;1;Ні;Офіційно працевлаштований;729;рак;Собака;23; була зміна місця роботи;не має власної нерухомості;не має власного;нет прострочки
Cпоживчий кредит без довiдки про доходи;17634,85;Харківська область;Чоловік;Одружений (-на);42;Середня - технічна;інша;5789,29;1;Ні;Офіційно працевлаштований;364;стрелец;Лошадь;63; була зміна місця роботи;не має власної нерухомості;не має власного;нет прострочки
Cпоживчий кредит без довiдки про доходи;10373,44;Вінницька область;Чоловік;Неодружений(-на);13;Середня - технічна;торгівля та послуги;8000;4;Так;Офіційно працевлаштований;180;водолей;Кролик;42; була зміна місця роботи;має власну нерухомість;має власний автомобіль;нет прострочки
Cпоживчий кредит без довiдки про доходи;8620,69;Харківська область;Жінка;Одружений (-на);1,5;Середня - технічна;інша;4800;1;Так;Офіційно працевлаштований;729;козерог;Собака;24; не змінювалось місце роботи;не має власної нерухомості;не має власного;нет прострочки
Cпоживчий кредит без довiдки про доходи;22421,52;Київ;Чоловік;Неодружений(-на);4;Вища освіта;торгівля та послуги;9000;6;Так;Офіційно працевлаштований;1094;козерог;Собака;24; була зміна місця роботи;не має власної нерухомості;не має власного;есть прострочка
Cпоживчий кредит без довiдки про доходи;11210,76;Харків;Чоловік;Вдова (-ець);40;Вища освіта;виробництво;8216,38;4;Так;Офіційно працевлаштований;1094;овен;Коза;62; не змінювалось місце роботи;не має власної нерухомості;не має власного;есть прострочка
"Споживчий кредит ""Лояльний"" 130%";12448,13;Харківська область;Жінка;Одружений (-на);35;Середня - технічна;інша;4568,42;2;Ні;Офіційно працевлаштований;364;телец;Коза;62; була зміна місця роботи;не має власної нерухомості;не має власного;нет прострочки
Cпоживчий кредит без довiдки про доходи;26939,66;Чернігівська область;Чоловік;Неодружений(-на);9;Вища освіта;торгівля та послуги;7000;2;Так;Офіційно працевлаштований;729;дева;Лошадь;27; була зміна місця роботи;має власну нерухомість;не має власного;есть прострочка
Споживчий кредит з довiдкою про доходи;105140,19;Київ;Чоловік;Розлучений (-на);22;Середня - технічна;торгівля та послуги;13942,63;1;Ні;Офіційно працевлаштований;1457;лев;Лошадь;39; була зміна місця роботи;не має власної нерухомості;не має власного;нет прострочки
Cпоживчий кредит без довiдки про доходи;26939,66;Київ;Чоловік;Одружений (-на);40;Середня - технічна;інша;4800;1;Ні;Не працює;545;скорпион;Собака;59; була зміна місця роботи;має власну нерухомість;не має власного;есть прострочка
Cпоживчий кредит без довiдки про доходи;16816,14;Полтавська область;Жінка;Неодружений(-на);2,5;Середня - технічна;будівництво;4800;2;Так;Офіційно працевлаштований;1094;весы;Петух;24; не змінювалось місце роботи;не має власної нерухомості;не має власного;есть прострочка
Споживчий кредит без довiдки про доходи для ФО, якi працюють неофiцiйно;21551,72;Сумська область;Чоловік;Одружений (-на);10;Середня - технічна;будівництво;5983,34;1;Ні;Працює не офіційно;729;овен;Змея;28; була зміна місця роботи;має власну нерухомість;не має власного;есть прострочка
Cпоживчий кредит без довiдки про доходи;3475,34;Харківська область;Жінка;Неодружений(-на);10;Середня - технічна;інша;2972;4;Так;Офіційно працевлаштований;1093;рыбы;Обезьяна;37; була зміна місця роботи;має власну нерухомість;не має власного;нет прострочки
Cпоживчий кредит без довiдки про доходи;22421,52;Черкаська область;Чоловік;Неодружений(-на);10;Вища освіта;інша;8000;5;Так;Офіційно працевлаштований;1093;овен;Тигр;31; була зміна місця роботи;не має власної нерухомості;не має власного;есть прострочка
Споживчий кредит з довiдкою про доходи;7261,41;Харківська область;Жінка;Розлучений (-на);35;Середня - технічна;с/господарство;5044,46;4;Ні;Офіційно працевлаштований;364;весы;Кролик;54; була зміна місця роботи;має власну нерухомість;не має власного;нет прострочки
Cпоживчий кредит без довiдки про доходи;6224,07;Харківська область;Жінка;Одружений (-на);20;Вища освіта;торгівля та послуги;7000;1;Так;Офіційно працевлаштований;364;водолей;Петух;36; була зміна місця роботи;має власну нерухомість;не має власного;нет прострочки
Cпоживчий кредит без довiдки про доходи;5605,38;Запорізька область;Жінка;Вдова (-ець);37;Середня - технічна;державна служба;6700;6;Ні;Офіційно працевлаштований;1093;стрелец;Дракон;65; була зміна місця роботи;має власну нерухомість;не має власного;есть прострочка
Cпоживчий кредит без довiдки про доходи;16816,14;Харків;Чоловік;Неодружений(-на);45;Середня;інша;4573;2;Ні;Офіційно працевлаштований;1093;лев;Обезьяна;61; була зміна місця роботи;має власну нерухомість;не має власного;нет прострочки
Cпоживчий кредит без довiдки про доходи;8298,76;Харківська область;Жінка;Вдова (-ець);36;Незакінчена вища;інша;3300;1;Так;Офіційно працевлаштований;242;дева;Крыса;69; була зміна місця роботи;має власну нерухомість;не має власного;нет прострочки
Cпоживчий кредит без довiдки про доходи;8968,61;Запорізька область;Жінка;Неодружений(-на);39;Середня;державна служба;4000;2;Ні;Офіційно працевлаштований;1093;дева;Свинья;58; була зміна місця роботи;має власну нерухомість;не має власного;нет прострочки
Cпоживчий кредит без довiдки про доходи;22421,52;Харківська область;Жінка;Одружений (-на);15;Середня - технічна;інша;5230;1;Так;Офіційно працевлаштований;1093;скорпион;Коза;50; була зміна місця роботи;не має власної нерухомості;не має власного;нет прострочки
Cпоживчий кредит без довiдки про доходи;8968,61;Київ;Чоловік;Розлучений (-на);22;Вища освіта;інша;11000;4;Так;Офіційно працевлаштований;1093;скорпион;Змея;52; була зміна місця роботи;не має власної нерухомості;не має власного;есть прострочка
Cпоживчий кредит без довiдки про доходи;28026,91;Київ;Жінка;Одружений (-на);22;Вища освіта;торгівля та послуги;10600;3;Так;Офіційно працевлаштований;1093;весы;Коза;38; була зміна місця роботи;має власну нерухомість;не має власного;есть прострочка
Споживчий кредит з довiдкою про доходи;8968,61;Харків;Жінка;Неодружений(-на);25;Вища освіта;інша;5836;7;Ні;Офіційно працевлаштований;1093;козерог;Бык;45; не змінювалось місце роботи;має власну нерухомість;не має власного;нет прострочки
Cпоживчий кредит без довiдки про доходи;5605,38;Полтавська область;Жінка;Одружений (-на);41;Середня - технічна;інша;3200;4;Так;Офіційно працевлаштований;1093;водолей;Коза;62; була зміна місця роботи;має власну нерухомість;не має власного;есть прострочка
Cпоживчий кредит без довiдки про доходи;11210,76;Вінницька область;Жінка;Неодружений(-на);14;Середня - технічна;торгівля та послуги;5000;3;Так;Офіційно працевлаштований;1093;козерог;Крыса;34; була зміна місця роботи;не має власної нерухомості;не має власного;есть прострочка
Cпоживчий кредит без довiдки про доходи;6224,07;Сумська область;Чоловік;Розлучений (-на);25;Середня - технічна;державна служба;6000;4;Так;Офіційно працевлаштований;364;дева;Крыса;45; була зміна місця роботи;має власну нерухомість;не має власного;есть прострочка
Cпоживчий кредит без довiдки про доходи;16816,14;Львівська область;Жінка;Неодружений(-на);28;Середня - технічна;виробництво;19000;6;Ні;Офіційно працевлаштований;1093;близнецы;Лошадь;51; була зміна місця роботи;має власну нерухомість;не має власного;есть прострочка
Cпоживчий кредит без довiдки про доходи;16816,14;Хмельницька область;Чоловік;Одружений (-на);20;Середня - технічна;будівництво;8500;3;Так;Офіційно працевлаштований;1093;дева;Крыса;45; була зміна місця роботи;має власну нерухомість;не має власного;есть прострочка
Cпоживчий кредит без довiдки про доходи;12931,03;Харків;Жінка;Неодружений(-на);6;Вища освіта;державна служба;6862,54;2;Ні;Офіційно працевлаштований;729;водолей;Лошадь;27; не змінювалось місце роботи;не має власної нерухомості;не має власного;нет прострочки
Cпоживчий кредит без довiдки про доходи;22421,52;Харків;Жінка;Не визначено;15;Вища освіта;державна служба;9000;6;Так;Офіційно працевлаштований;1095;овен;Бык;32; була зміна місця роботи;не має власної нерухомості;не має власного;есть прострочка
"Споживчий кредит ""Лояльний"" 130%";8620,69;Чернігівська область;Жінка;В громадянскому шлюбі;2,5;Вища освіта;фінансова;6800;3;Ні;Офіційно працевлаштований;545;рыбы;Крыса;21; була зміна місця роботи;має власну нерухомість;не має власного;нет прострочки
Cпоживчий кредит без довiдки про доходи;16163,79;Харківська область;Жінка;Одружений (-на);14;Середня - технічна;інша;6000;2;Так;Офіційно працевлаштований;728;скорпион;Крыса;33; була зміна місця роботи;не має власної нерухомості;не має власного;нет прострочки
Cпоживчий кредит без довiдки про доходи;5705,39;Харківська область;Чоловік;Одружений (-на);51;Середня - технічна;інша;4600;2;Так;Офіційно працевлаштований;364;весы;Бык;68; була зміна місця роботи;не має власної нерухомості;не має власного;есть прострочка
овердрафт до пластиково  картки;20000;Харків;Чоловік;Одружений (-на);36;Середня;торгівля та послуги;10372,33;2;Так;Офіційно працевлаштований;1090;водолей;Коза;50; була зміна місця роботи;має власну нерухомість;не має власного;нет прострочки
Cпоживчий кредит без довiдки про доходи;11210,76;Запорізька область;Чоловік;Одружений (-на);16;Середня - технічна;виробництво;6000;6;Так;Офіційно працевлаштований;1095;дева;Бык;32; була зміна місця роботи;має власну нерухомість;не має власного;нет прострочки
Cпоживчий кредит без довiдки про доходи;16163,79;Харків;Жінка;Неодружений(-на);3;Незакінчена вища;торгівля та послуги;7000;1;Ні;Офіційно працевлаштований;728;телец;Крыса;21; була зміна місця роботи;не має власної нерухомості;не має власного;нет прострочки
Cпоживчий кредит без довiдки про доходи;2074,69;Харківська область;Жінка;Одружений (-на);6;Середня - технічна;інша;3181,77;2;Так;Офіційно працевлаштований;364;телец;Бык;32; була зміна місця роботи;не має власної нерухомості;не має власного;нет прострочки
Cпоживчий кредит без довiдки про доходи;11210,76;Кіровоградська область;Чоловік;Розлучений (-на);10;Вища освіта;торгівля та послуги;6000;6;Так;Офіційно працевлаштований;1095;стрелец;Дракон;29; була зміна місця роботи;має власну нерухомість;не має власного;есть прострочка
овердрафт до пластиково  картки;3000;Харківська область;Чоловік;Одружений (-на);32;Середня;с/господарство;2918,32;2;Ні;Офіційно працевлаштований;363;лев;Обезьяна;49; була зміна місця роботи;має власну нерухомість;має власний автомобіль;нет прострочки
Cпоживчий кредит без довiдки про доходи;17937,22;Полтавська область;Чоловік;Одружений (-на);6;Середня - технічна;торгівля та послуги;5000;1;Так;Офіційно працевлаштований;1095;козерог;Собака;23; була зміна місця роботи;має власну нерухомість;не має власного;есть прострочка
Cпоживчий кредит без довiдки про доходи;28026,91;Хмельницька область;Чоловік;Одружений (-на);10;Вища освіта;фінансова;7700;2;Ні;Офіційно працевлаштований;1095;козерог;Крыса;33; була зміна місця роботи;не має власної нерухомості;не має власного;нет прострочки
Cпоживчий кредит без довiдки про доходи;25933,61;Київ;Чоловік;Неодружений(-на);3;Вища освіта;торгівля та послуги;9000;1;Ні;Офіційно працевлаштований;364;стрелец;Собака;23; була зміна місця роботи;має власну нерухомість;не має власного;есть прострочка
Cпоживчий кредит без довiдки про доходи;28026,91;Хмельницька область;Жінка;Одружений (-на);22;Вища освіта;інша;12500;3;Так;Офіційно працевлаштований;1095;близнецы;Петух;48; була зміна місця роботи;має власну нерухомість;не має власного;нет прострочки
Cпоживчий кредит без довiдки про доходи;28026,91;Львівська область;Чоловік;Неодружений(-на);19;Середня - технічна;будівництво;12000;2;Ні;Офіційно працевлаштований;1095;телец;Лошадь;39; була зміна місця роботи;має власну нерухомість;не має власного;есть прострочка
Cпоживчий кредит без довiдки про доходи;22421,52;Вінницька область;Чоловік;Неодружений(-на);15;Середня - технічна;торгівля та послуги;6520,5;2;Так;Офіційно працевлаштований;1095;козерог;Собака;36; була зміна місця роботи;не має власної нерухомості;не має власного;есть прострочка
Cпоживчий кредит без довiдки про доходи;2074,69;Київ;Чоловік;Вдова (-ець);41;Середня;торгівля та послуги;5000;2;Так;Офіційно працевлаштований;180;весы;Бык;56; була зміна місця роботи;має власну нерухомість;не має власного;нет прострочки
Cпоживчий кредит без довiдки про доходи;5387,93;Сумська область;Жінка;Неодружений(-на);6;Середня;інша;4900;6;Так;Офіційно працевлаштований;728;овен;Петух;24; була зміна місця роботи;не має власної нерухомості;не має власного;нет прострочки
Cпоживчий кредит без довiдки про доходи;6224,07;Харківська область;Жінка;Розлучений (-на);5;Незакінчена вища;інша;3700;3;Ні;Офіційно працевлаштований;364;дева;Крыса;21; була зміна місця роботи;не має власної нерухомості;не має власного;нет прострочки
Cпоживчий кредит без довiдки про доходи;11210,76;Харків;Чоловік;Одружений (-на);36;Середня;торгівля та послуги;9000;4;Ні;Офіційно працевлаштований;1095;телец;Петух;60; була зміна місця роботи;не має власної нерухомості;не має власного;нет прострочки
Cпоживчий кредит без довiдки про доходи;26939,66;Харків;Чоловік;Одружений (-на);44;Вища освіта;державна служба;7100;2;Так;Офіційно працевлаштований;423;овен;Бык;68; була зміна місця роботи;має власну нерухомість;не має власного;есть прострочка
