"";"LOAN_AMOUNT";"BRANCH_REGION";"CLIENT_GENDER";"CLIENT_FAMILYSTATUS";"CLIENT_TOTALEXPERIENCE";"CLIENT_EDUCATION";"CLIENT_ACTIVITYTYPE";"CLIENT_TOGETHER.INCOME";"LOAN_OUTSTANDINGLOANSCOUNT";"LOAN_OVERDUE_EXIST_FLAG";"EMPLOYMENTTYPE";"LOAN.TERM";"ZODIAC";"ZODIAC_CHINA";"AGE";"CHANGE.WORK";"REAL_ESTATE";"CAR";"DELAY"
"1671";2,00380892823379;8;1;5;1,87629887264076;5;5;4,85477541969108;1,76918727377751;1;4;0,876763408013791;8;3;1,59934708540076;0;0;1;1
"1672";-0,254150090505094;6;1;3;-0,482158310210877;4;5;2,32052535740414;2,64551877758164;1;4;-0,191583059679487;1;5;-0,586171031488413;1;0;1;0
"1673";0,417357188618398;4;0;4;-0,726136639471391;5;5;-0,14431114762239;0,0165242661692412;1;1;0,876763408013791;11;0;-0,661533725174247;0;1;1;0
"1674";0,353898892615343;8;1;3;-0,8887888589784;0;5;-0,233941565986991;-0,421641485732825;1;1;0,876763408013791;9;9;-0,586171031488413;0;0;1;0
"1675";0,417357188618398;10;1;4;0,900385555598701;5;5;0,0797648982891123;0,454690018071308;1;1;0,876763408013791;2;9;0,393543986427423;0;0;0;0
"1676";-0,915263065123072;7;0;3;0,493755006831178;0;3;-0,424406205011768;0,0165242661692412;1;0;0,876763408013791;1;7;1,52398439171493;1;0;1;1
"1677";-0,217224073273859;10;1;3;-1,37674551749943;0;5;-0,368387193533893;0,0165242661692412;1;1;0,876763408013791;7;8;-1,26443527466092;0;0;1;1
"1679";0,417357188618398;6;0;3;0,493755006831178;4;5;0,0797648982891123;2,20735302567957;1;1;0,876763408013791;0;0;0,242818599055756;0;0;0;0
"1680";0,417357188618398;0;0;4;-0,807462749224896;0;5;-0,610389323118315;-1,29797298953696;0;1;0,873836431389973;5;11;0,167455905369922;0;0;0;1
"1681";-0,217224073273859;10;1;4;-0,156853871196859;5;1;-0,0882921361445145;0,892855769973374;1;1;0,873836431389973;7;6;-0,133994869373412;0;0;1;0
"1682";0,417357188618398;1;0;3;-0,400832200457373;5;0;0,864031058979371;-0,859807237634891;0;1;0,873836431389973;2;0;-0,661533725174247;0;1;1;0
"1683";0,417357188618398;6;1;3;-0,238179980950363;2;3;0,169395316653713;0,892855769973374;1;1;0,873836431389973;4;2;-0,0586321756875784;1;0;1;0
"1684";-0,816784063056105;13;0;5;0,493755006831178;5;3;-0,648482250923271;-0,859807237634891;0;1;-1,25992952737276;6;7;0,619632067484924;0;1;1;1
"1685";0,417357188618398;6;0;1;1,71364665313375;4;1;-0,14431114762239;0,0165242661692412;1;1;0,873836431389973;5;1;1,82543516645826;0;0;1;0
"1687";-0,803116880009456;6;0;1;1,55099443362674;0;3;-0,368387193533893;0,454690018071308;1;1;-0,191583059679487;9;0;2,05152324751576;0;0;1;0
"1688";-0,344140099233871;6;0;5;-0,726136639471391;5;5;-0,312368182056017;2,20735302567957;1;1;0,873836431389973;3;4;-0,812259112545914;0;1;1;0
"1689";-0,217224073273859;1;1;3;-0,807462749224896;0;1;0,415878967156366;0,892855769973374;1;1;0,873836431389973;1;7;-1,18907258097508;0;1;1;0
"1690";-0,851804769120017;4;1;0;0,900385555598701;5;5;-0,14431114762239;1,76918727377751;1;1;0,873836431389973;0;8;0,54426937379909;0;0;1;0
"1691";-0,581910593110876;14;1;4;-1,33608246262268;0;1;-0,0322731246666389;-1,29797298953696;0;1;-1,79556624953131;6;10;-1,33979796834675;1;1;1;1
"1692";0,417357188618398;9;1;4;0,0871244580636551;0;3;0,102172502880263;-0,859807237634891;0;1;0,873836431389973;8;0;1,14717092328576;0;0;1;0
"1693";3,59289428829423;10;1;4;-0,644810529717887;0;5;4,85477541969108;3,27721135774744;1;4;1,94803685233089;1;2;-0,962984499917581;0;1;1;0
"1695";0,100066274649221;11;1;5;-0,156853871196859;0;1;-0,256349170578141;3,27721135774744;1;1;0,879690384637608;1;2;-0,0586321756875784;0;0;1;1
"1696";0,417357188618398;1;0;4;0,900385555598701;0;2;0,415878967156366;1,76918727377751;1;1;0,879690384637608;6;10;0,468906680113257;0;1;1;1
"1697";-0,986105998526276;7;1;4;1,87629887264076;5;3;-0,704501262401146;-0,421641485732825;0;0;-0,194510036303304;1;1;1,82543516645826;0;0;1;1
"1698";-0,493832688102604;14;1;4;0,900385555598701;5;1;-0,162407529090203;-0,859807237634891;0;1;-1,25992952737276;4;7;-1,18907258097508;0;1;1;1
"1699";0,417357188618398;10;0;4;-0,726136639471391;2;1;0,0237458868112367;-0,859807237634891;0;1;0,879690384637608;7;9;0,393543986427423;0;1;1;0
"1700";-0,534514421196938;14;1;3;-1,29541940774592;5;4;-0,592463239445395;-0,421641485732825;0;1;0,879690384637608;8;8;-1,26443527466092;0;1;1;0
"1701";0,35581382656634;8;0;4;-1,29541940774592;0;5;-0,0882921361445145;-0,421641485732825;0;1;-0,194510036303304;7;6;-1,03834719360341;0;1;1;0
"1703";3,59289428829423;6;1;5;0,900385555598701;0;3;4,85477541969108;0,892855769973374;1;1;1,94803685233089;4;4;0,921082842228258;0;0;1;0
"1704";0,417357188618398;3;1;5;-0,319506090703868;0;5;0,494305583225392;1,33102152187544;1;1;0,879690384637608;1;10;-0,435445644116746;0;0;1;1
"1705";1,68651858031071;14;1;4;0,900385555598701;5;3;0,658198164345753;-1,29797298953696;0;1;0,879690384637608;3;3;0,694994761170757;0;0;1;1
"1707";-0,875502855076986;10;1;4;-1,37674551749943;5;5;-0,256349170578141;0,454690018071308;0;1;-1,25992952737276;7;5;-1,49052335571842;1;1;1;1
"1708";0,100066274649221;14;1;3;0,0871244580636551;5;0;-0,14431114762239;-0,859807237634891;1;1;0,879690384637608;8;4;0,996445535914092;0;1;1;1
"1709";0,417357188618398;13;0;3;-1,29541940774592;5;5;0,0797648982891123;0,454690018071308;1;1;0,879690384637608;8;2;-0,962984499917581;1;1;1;0
"1710";0,417357188618398;8;0;5;0,412428897077674;5;5;0,191802921244864;-0,421641485732825;1;1;1,94803685233089;11;4;0,0920932116840887;0;1;1;0
"1711";-0,559131766017761;6;0;3;-0,726136639471391;2;5;-0,368387193533893;0,0165242661692412;1;1;-0,194510036303304;7;6;-1,03834719360341;0;1;1;1
"1712";-0,407598395236926;13;1;4;0,0871244580636551;0;5;0,0797648982891123;-0,859807237634891;1;4;0,879690384637608;1;2;-0,0586321756875784;0;0;1;1
"1713";-0,986105998526276;17;1;5;1,63232054338024;5;3;-0,413202402716193;0,454690018071308;1;1;-0,194510036303304;0;6;1,67470977908659;0;1;1;1
"1714";0,0508315850075738;2;1;4;-0,726136639471391;5;1;-0,480425216489644;-1,29797298953696;1;1;-0,191583059679487;5;0;-0,661533725174247;0;1;1;1
"1715";-0,905743867885735;18;0;4;0,0871244580636551;5;2;-0,256349170578141;1,76918727377751;1;1;0,879690384637608;5;2;-0,0586321756875784;0;0;1;1
"1716";-0,597972151153894;14;0;4;0,412428897077674;5;3;-0,675147300386739;0,0165242661692412;1;1;0,879690384637608;9;1;-0,0586321756875784;1;0;1;0
"1717";-0,347036557119549;13;1;3;-0,563484419964382;5;5;-0,368387193533893;-0,859807237634891;1;1;-1,25992952737276;6;11;-0,736896418860081;0;1;1;1
"1718";-0,925110003051401;14;1;4;0,575081116584683;5;3;-0,58125943714982;0,892855769973374;1;1;-0,191583059679487;6;11;0,167455905369922;0;1;1;1
"1720";0,00527449686744192;14;0;4;1,14436388485922;0;5;1,20014512784662;0,892855769973374;1;1;-1,25992952737276;9;1;0,845720148542424;0;0;0;1
"1721";-0,875502855076986;14;0;4;1,46966832387323;5;5;-0,55885183255867;0,454690018071308;1;1;-1,25992952737276;5;0;1,14717092328576;0;0;1;1
"1722";-0,99293987307265;13;0;4;0,412428897077674;0;2;-0,55885183255867;-0,859807237634891;0;1;-1,80142020277895;0;5;0,318181292741589;0;0;1;1
"1723";-0,788346473116962;4;1;5;1,95762498239426;0;3;-0,480425216489644;-0,421641485732825;1;1;0,879690384637608;2;10;1,37325900434326;0;0;1;1
"1724";-0,288317765098668;13;0;3;1,71364665313375;0;2;-0,509347832115671;-0,859807237634891;0;1;-1,25992952737276;3;5;1,22253361697159;0;1;0;1
"1725";0,417357188618398;10;1;0;-0,319506090703868;0;2;-0,0322731246666389;-0,859807237634891;0;1;0,879690384637608;11;1;0,0167305179982552;0;0;1;0
"1726";0,417357188618398;9;0;3;-1,29541940774592;0;2;-0,424406205011768;-0,421641485732825;1;1;0,879690384637608;2;8;-1,26443527466092;1;0;1;0
"1727";0,00527449686744192;1;0;4;1,71364665313375;5;2;0,0797648982891123;-1,29797298953696;0;1;-1,25992952737276;6;0;2,05152324751576;0;1;1;0
"1730";-0,217224073273859;6;1;4;0,737733336091692;5;5;0,35985995567849;0,892855769973374;0;1;0,879690384637608;3;11;1,07180822959993;0;0;1;0
"1731";0,35581382656634;6;0;5;0,331102787324169;5;5;-0,368387193533893;-0,859807237634891;1;1;-0,727219781838034;11;8;0,54426937379909;0;0;1;1
"1732";-0,559131766017761;14;0;1;1,30701610436622;5;3;-0,668374601899064;-0,859807237634891;1;1;-0,727219781838034;7;10;1,37325900434326;0;0;1;1
"1735";-0,254150090505094;6;1;3;-0,319506090703868;5;5;-0,312368182056017;-0,859807237634891;0;1;-0,191583059679487;7;0;-0,661533725174247;0;1;1;1
"1738";0,417357188618398;1;1;4;0,900385555598701;0;3;1,20014512784662;-0,859807237634891;1;1;0,879690384637608;0;8;1,44862169802909;0;0;0;1
"1739";0,35581382656634;1;1;3;-0,482158310210877;5;0;0,639955013067868;0,892855769973374;1;1;-0,191583059679487;5;4;-0,812259112545914;0;1;1;0
"1740";-0,887246613481162;17;0;4;-0,0755277614433541;0;2;-0,480425216489644;0,0165242661692412;1;1;-1,25992952737276;11;2;-0,0586321756875784;0;1;1;1
"1741";-0,851804769120017;6;0;4;-0,319506090703868;4;1;0,0797648982891123;1,76918727377751;1;1;0,879690384637608;3;7;-0,284720256745079;0;0;1;0
"1742";0,35581382656634;11;1;4;1,71364665313375;5;5;0,0797648982891123;-0,421641485732825;1;4;-0,191583059679487;8;10;1,37325900434326;0;1;1;1
"1743";-0,620127761492635;17;1;5;-0,726136639471391;0;1;0,0237458868112367;0,0165242661692412;1;1;-0,191583059679487;1;2;-0,962984499917581;0;0;1;1
"1744";-0,788346473116962;14;0;5;0,900385555598701;4;3;-0,480425216489644;1,33102152187544;1;1;0,879690384637608;7;8;0,54426937379909;0;0;1;1
"1745";-0,581910593110876;14;0;3;1,95762498239426;5;3;-0,715705064696721;-0,859807237634891;1;0;-1,25992952737276;6;5;2,1268859412016;0;1;1;1
"1746";-0,915263065123072;4;1;3;-0,0755277614433541;0;1;-0,0322731246666389;3,27721135774744;1;1;0,879690384637608;8;5;0,318181292741589;0;0;1;0
"1747";-0,437139209021914;13;0;4;-0,726136639471391;0;2;-0,368387193533893;-0,421641485732825;0;1;-0,191583059679487;1;9;-0,51080833780258;1;1;1;1
"1748";-0,254150090505094;13;0;4;-0,563484419964382;5;3;-0,480425216489644;-0,421641485732825;0;1;-0,191583059679487;6;9;-0,51080833780258;0;1;1;1
"1749";0,417357188618398;6;0;4;-0,238179980950363;0;3;0,415878967156366;0,454690018071308;1;1;0,879690384637608;8;10;0,468906680113257;0;0;1;0
"1751";-0,376142647500941;14;1;3;-1,21409329799242;5;4;-0,368387193533893;0,892855769973374;1;1;-0,191583059679487;8;7;-1,18907258097508;1;0;1;0
"1753";-0,864113441530428;14;0;4;1,79497276288725;5;2;-0,801185594691041;-1,29797298953696;0;0;-0,191583059679487;2;11;1,97616055382993;1;1;1;1
"1754";0,35581382656634;0;1;3;-0,563484419964382;5;5;-0,256349170578141;-0,859807237634891;1;1;-0,191583059679487;11;5;-0,586171031488413;0;1;1;1
"1755";3,59289428829423;10;1;4;-0,197516926073611;5;5;1,81635425410326;1,33102152187544;1;1;1,94218289908325;2;3;-0,209357563059246;0;0;1;1
"1756";0,35581382656634;1;0;4;-0,563484419964382;4;5;0,415878967156366;1,76918727377751;1;1;-0,191583059679487;4;4;-0,812259112545914;0;1;1;0
"1758";-0,534514421196938;16;0;3;-0,0755277614433541;4;5;-0,312368182056017;-0,859807237634891;0;1;0,876763408013791;1;2;-0,0586321756875784;0;0;1;1
"1759";-0,99293987307265;14;1;4;0,900385555598701;5;3;-0,670889855514421;-0,421641485732825;1;1;-1,88922950149346;6;5;2,1268859412016;0;0;1;1
"1760";0,0508315850075738;14;1;5;-0,238179980950363;4;3;-0,480425216489644;-0,421641485732825;0;1;-0,191583059679487;11;9;-0,51080833780258;0;0;1;1
"1761";-0,185494925272331;18;0;0;0,0871244580636551;5;4;-0,424406205011768;0,454690018071308;1;1;0,876763408013791;11;4;0,0920932116840887;0;0;1;0
"1762";-0,559131766017761;14;0;4;-0,400832200457373;0;2;-0,301164379760442;-0,421641485732825;0;1;-0,191583059679487;10;7;-0,360082950430913;0;1;1;1
"1764";-0,407598395236926;13;0;5;-0,726136639471391;2;5;-0,14431114762239;0,892855769973374;1;1;0,876763408013791;1;4;-0,812259112545914;0;1;1;1
"1765";0,298866758833552;8;1;4;-0,319506090703868;2;0;0,639955013067868;-0,859807237634891;1;1;-1,25992952737276;7;0;-0,661533725174247;0;0;1;1
"1766";-0,153765777270803;14;1;3;-1,45807162725293;5;4;-0,491629018785219;-0,859807237634891;0;1;0,876763408013791;2;10;-1,33979796834675;0;1;1;0
"1769";0,417357188618398;8;0;4;-0,319506090703868;5;5;2,32052535740414;1,33102152187544;1;4;0,876763408013791;6;0;0,242818599055756;0;0;1;0
"1771";-0,293373688849866;14;0;5;-0,807462749224896;5;3;-0,592463239445395;0,0165242661692412;1;1;0,876763408013791;9;2;-0,0586321756875784;0;0;1;0
"1772";0,35581382656634;6;0;4;-0,726136639471391;0;5;-0,0322731246666389;0,454690018071308;1;1;-0,191583059679487;5;6;-1,03834719360341;0;1;1;1
"1773";-0,254150090505094;17;1;5;1,22568999461272;5;5;0,75199303602362;-0,859807237634891;0;1;-0,191583059679487;1;6;0,770357454856591;0;1;0;1
"1774";-0,288317765098668;6;1;3;-1,37674551749943;0;0;-0,480425216489644;-0,421641485732825;0;1;-1,25992952737276;9;10;-1,41516066203258;0;1;1;1
"1776";0,734647536541477;1;0;3;0,656407226338188;5;5;1,21874343965728;1,76918727377751;1;4;0,876763408013791;1;9;0,393543986427423;0;0;1;0
"1777";0,417357188618398;4;0;3;-0,156853871196859;5;5;-0,0882921361445145;-1,29797298953696;0;1;0,876763408013791;7;1;0,0167305179982552;0;0;1;0
"1778";0,35581382656634;0;1;3;-1,29541940774592;2;5;-0,368387193533893;-1,29797298953696;0;1;-0,727219781838034;0;5;-1,49052335571842;0;1;1;0
"1779";0,417357188618398;11;0;4;0,0871244580636551;0;5;0,0797648982891123;0,454690018071308;0;1;0,873836431389973;5;8;0,54426937379909;0;0;1;1
"1780";0,35581382656634;18;1;3;-1,45807162725293;0;5;-0,0149677316408937;0,892855769973374;1;1;-0,191583059679487;11;10;-1,33979796834675;1;0;1;0
"1781";-0,54083262774764;18;0;0;-1,45807162725293;5;2;-0,592463239445395;-1,29797298953696;0;1;-0,191583059679487;2;5;-1,49052335571842;1;0;1;1
"1782";0,417357188618398;11;1;4;1,06303777510571;0;5;1,20014512784662;1,33102152187544;0;4;0,873836431389973;6;3;0,694994761170757;0;0;0;1
"1783";0,35581382656634;14;1;4;0,249776677570664;5;5;-0,312368182056017;0,892855769973374;1;1;-0,191583059679487;5;1;0,0167305179982552;0;1;1;0
"1784";-0,893118209660201;7;0;4;-1,21409329799242;0;1;-0,312368182056017;0,892855769973374;1;1;-1,25992952737276;7;6;-1,03834719360341;1;0;1;1
"1785";-0,552550914077386;11;0;4;1,14436388485922;0;5;-0,245145368282566;0,454690018071308;1;1;-1,25992952737276;6;6;0,770357454856591;0;0;1;1
"1786";-0,962856221079265;10;0;4;1,14436388485922;1;3;-0,713688380283518;1,33102152187544;1;1;0,873836431389973;8;1;1,82543516645826;0;0;1;0
"1787";-0,581910593110876;0;1;3;-1,25475635286917;5;5;0,639955013067868;-0,859807237634891;1;4;-1,25992952737276;0;10;-1,33979796834675;0;1;1;1
"1788";-0,875502855076986;11;0;4;-0,726136639471391;5;5;-0,682093657809996;-0,859807237634891;1;1;-1,25992952737276;6;5;-0,586171031488413;0;0;1;1
"1790";0,00527449686744192;4;1;4;-1,29541940774592;4;2;-0,14431114762239;0,0165242661692412;0;1;-1,25992952737276;0;9;-1,41516066203258;0;0;1;1
"1791";-0,254150090505094;11;1;1;0,656407226338188;5;0;-0,368387193533893;0,0165242661692412;1;1;-0,191583059679487;2;10;0,468906680113257;0;0;1;1
"1793";-0,864113441530428;17;0;5;1,14436388485922;5;3;-0,693297460105571;0,0165242661692412;1;1;-0,191583059679487;1;9;1,29789631065743;0;0;1;1
"1795";-0,581910593110876;13;1;3;-1,25475635286917;0;3;-0,312368182056017;0,0165242661692412;1;1;-1,79556624953131;3;3;-1,11370988728925;1;1;1;1
"1797";-0,534514421196938;14;0;5;0,737733336091692;5;3;-0,502832821080794;-0,421641485732825;1;1;0,879690384637608;4;8;0,468906680113257;1;1;1;1
"1799";0,0366085446922638;15;1;4;-0,563484419964382;4;3;-0,0322731246666389;0,0165242661692412;1;1;0,879690384637608;3;7;-0,284720256745079;0;0;1;0
"1800";-0,758065837081322;14;0;5;0,900385555598701;5;3;-0,515157003605927;0,0165242661692412;0;1;-1,25992952737276;6;4;0,996445535914092;0;0;1;1
"1801";-0,407598395236926;7;1;4;1,87629887264076;5;3;-0,480425216489644;1,33102152187544;1;0;0,879690384637608;10;3;1,52398439171493;0;0;1;0
"1802";-0,851804769120017;2;1;5;0,16845056781716;5;3;-0,738112669287872;-0,421641485732825;1;1;0,879690384637608;8;1;0,0167305179982552;0;0;1;1
"1803";-0,534514421196938;10;1;5;1,79497276288725;0;5;-0,200330159100266;1,76918727377751;1;1;0,879690384637608;5;4;1,90079786014409;0;0;1;1
"1804";-0,407598395236926;18;1;3;-0,156853871196859;4;3;-0,735890955292659;-0,421641485732825;0;2;0,879690384637608;9;7;-0,284720256745079;1;1;1;1
"1805";0,298866758833552;14;0;3;-0,156853871196859;0;1;0,303840944200615;-1,29797298953696;0;1;-1,25992952737276;0;2;-0,0586321756875784;0;0;1;1
"1807";0,290440596612288;14;0;4;1,14436388485922;0;2;-0,256349170578141;0,454690018071308;0;1;0,879690384637608;4;11;1,07180822959993;0;1;1;1
"1808";-0,217224073273859;9;0;4;-1,29541940774592;5;5;-0,390794798125043;0,0165242661692412;1;1;0,879690384637608;9;10;-1,41516066203258;0;0;1;0
"1809";2,4017563168147;14;1;4;-0,319506090703868;0;1;0,0279013770826655;0,454690018071308;1;1;1,94803685233089;7;10;-0,435445644116746;1;1;1;1
"1810";0,353898892615343;13;0;4;0,737733336091692;5;5;-0,648482250923271;-0,859807237634891;0;1;0,879690384637608;0;7;0,619632067484924;0;0;1;1
"1811";-0,464473575115213;6;0;1;0,0871244580636551;5;5;0,303840944200615;1,33102152187544;1;1;-1,25992952737276;9;7;0,619632067484924;0;0;1;0
"1812";-0,471056125193882;14;1;3;-1,45807162725293;5;4;-0,648482250923271;-0,859807237634891;0;1;0,879690384637608;7;3;-1,11370988728925;0;1;1;0
"1815";0,417357188618398;6;1;5;1,71364665313375;4;5;0,191802921244864;-0,859807237634891;0;1;0,879690384637608;3;8;1,44862169802909;0;0;1;1
"1816";-0,846143742089595;14;1;3;-1,29541940774592;2;5;-0,368387193533893;-0,859807237634891;1;1;-1,43847510142561;4;5;-1,49052335571842;0;1;1;0
"1817";0,100066274649221;13;1;1;1,71364665313375;5;1;-0,120559086755771;0,454690018071308;1;1;0,879690384637608;1;8;1,44862169802909;0;0;1;1
"1818";0,100066274649221;14;0;3;-0,8887888589784;5;5;-0,704501262401146;-0,859807237634891;0;1;0,879690384637608;5;1;-0,887621806231748;0;0;1;1
"1820";-0,162655531246684;18;0;1;1,06303777510571;5;1;-0,536444227967519;-0,859807237634891;0;1;-0,191583059679487;1;0;1,14717092328576;0;0;1;1
"1821";-1,04710256004725;7;0;4;1,71364665313375;0;3;-0,760520273879022;0,892855769973374;0;0;-0,191583059679487;8;4;1,90079786014409;0;1;1;1
"1824";-0,288317765098668;1;0;4;0,819059445845197;0;1;0,0797648982891123;-1,29797298953696;1;1;-1,25992952737276;0;8;0,54426937379909;0;0;1;1
"1825";0,298866758833552;15;1;4;1,55099443362674;0;5;0,35985995567849;-0,421641485732825;0;1;-1,25992952737276;4;11;1,07180822959993;0;0;0;1
"1828";-0,559131766017761;12;0;4;-1,41740857237618;5;3;-0,682093657809996;-0,859807237634891;1;1;-0,191583059679487;11;5;-1,49052335571842;1;1;1;0
"1829";0,100066274649221;7;1;3;-1,33608246262268;0;1;-0,256349170578141;0,454690018071308;1;1;0,879690384637608;6;9;-1,41516066203258;1;0;1;0
"1830";0,122711514863106;14;0;4;1,87629887264076;5;3;-0,345979588942742;-0,421641485732825;1;1;-1,25992952737276;5;8;1,44862169802909;0;1;1;1
"1831";-0,788346473116962;16;0;1;2,12027720190127;0;3;-0,592463239445395;0,454690018071308;1;0;0,879690384637608;5;1;1,82543516645826;0;0;1;1
"1832";0,417357188618398;9;1;3;0,0871244580636551;5;5;-0,256349170578141;-0,859807237634891;0;1;0,879690384637608;7;2;-0,0586321756875784;0;0;1;0
"1833";-0,581910593110876;6;1;4;-1,13276718823891;5;5;-0,0322731246666389;-0,421641485732825;1;1;-1,25992952737276;0;10;-1,33979796834675;0;0;1;0
"1834";0,100066274649221;14;0;5;1,14436388485922;5;5;-0,536444227967519;-0,859807237634891;1;1;0,879690384637608;7;4;0,996445535914092;0;1;1;1
"1835";0,35581382656634;9;1;4;-0,319506090703868;5;0;-0,177922554509115;-0,859807237634891;0;1;-0,191583059679487;5;7;-0,284720256745079;0;0;1;0
"1836";0,35581382656634;14;0;5;0,575081116584683;5;3;-0,393844473109898;0,0165242661692412;0;1;-0,191583059679487;6;11;0,167455905369922;1;0;1;1
"1837";0,100066274649221;14;0;3;-0,807462749224896;4;1;-0,200330159100266;-0,421641485732825;0;1;0,879690384637608;10;7;-0,360082950430913;0;1;1;0
"1840";3,45978647611443;6;0;1;1,30701610436622;5;5;1,1448711692214;0,892855769973374;1;1;1,94510987570707;6;1;0,921082842228258;0;0;1;1
"1843";-0,534514421196938;7;0;4;0,0871244580636551;5;3;-0,704501262401146;0,0165242661692412;1;0;0,879690384637608;2;6;0,770357454856591;0;1;1;1
"1844";0,417357188618398;17;1;3;-1,13276718823891;0;3;-0,536444227967519;-0,421641485732825;1;1;0,876763408013791;6;9;-1,41516066203258;0;1;1;0
"1845";-0,288317765098668;13;0;1;1,06303777510571;4;5;0,0237458868112367;-0,859807237634891;0;1;-1,25992952737276;11;7;1,52398439171493;0;0;1;1
"1846";0,122711514863106;13;1;3;-1,05144107848541;0;1;-0,14431114762239;-0,859807237634891;0;1;-1,25992952737276;7;7;-1,18907258097508;0;1;1;1
"1847";-0,681124323013608;4;1;3;-0,726136639471391;4;5;-0,536444227967519;-1,29797298953696;1;1;-0,191583059679487;10;11;-0,812259112545914;0;0;1;1
"1849";0,417357188618398;4;1;4;-0,726136639471391;5;3;-0,0882921361445145;-0,859807237634891;1;1;0,876763408013791;6;1;-0,887621806231748;0;1;1;1
"1850";-0,217224073273859;10;1;4;1,63232054338024;4;5;-0,514036623376369;-0,859807237634891;0;1;0,876763408013791;7;5;1,22253361697159;0;0;1;0
"1851";-0,254150090505094;11;1;5;-0,563484419964382;5;5;-0,536444227967519;-0,421641485732825;0;1;-0,191583059679487;9;11;0,167455905369922;1;0;1;1
"1852";0,417357188618398;9;1;4;-1,05144107848541;5;3;-0,256349170578141;-0,859807237634891;0;1;0,876763408013791;5;10;-0,435445644116746;1;0;1;0
"1853";-0,217224073273859;13;1;1;0,737733336091692;5;1;-0,302729550941134;0,892855769973374;1;1;0,876763408013791;8;10;0,468906680113257;0;1;1;1
"1854";0,417357188618398;0;1;4;0,0871244580636551;5;0;-0,480425216489644;-0,421641485732825;0;1;0,876763408013791;0;0;0,242818599055756;0;0;1;1
"1856";0,35581382656634;9;1;3;-0,807462749224896;5;5;-0,256349170578141;-0,859807237634891;0;1;-0,191583059679487;9;4;-0,812259112545914;0;0;1;0
"1857";-0,788346473116962;14;1;5;1,30701610436622;4;5;-0,480425216489644;-0,859807237634891;1;1;0,876763408013791;7;0;1,14717092328576;0;0;1;1
"1858";0,298866758833552;13;1;3;-0,726136639471391;5;1;-0,304503112844523;-0,421641485732825;1;1;-1,25992952737276;1;11;-0,736896418860081;1;0;1;1
"1859";-0,875502855076986;14;0;4;-0,970114968731905;4;5;-0,682093657809996;0,454690018071308;1;1;-1,25992952737276;9;4;-0,887621806231748;0;1;1;1
"1860";3,59289428829423;11;1;4;-0,8887888589784;0;5;4,85477541969108;-0,421641485732825;1;4;1,94803685233089;0;1;-0,887621806231748;0;0;0;1
"1862";-1,04710256004725;14;0;4;-0,0755277614433541;5;3;-0,60366704174097;0,0165242661692412;1;1;-0,191583059679487;6;7;-0,284720256745079;1;0;1;0
"1863";-0,344140099233871;15;1;4;-0,8887888589784;5;5;-0,514036623376369;-0,421641485732825;1;1;0,873836431389973;4;3;-1,11370988728925;0;1;1;0
"1864";0,417357188618398;8;1;4;-0,970114968731905;5;1;-0,14431114762239;0,0165242661692412;1;1;0,873836431389973;5;7;-1,18907258097508;0;1;1;0
"1865";-0,96358019403916;14;1;3;-0,726136639471391;5;5;-0,648482250923271;-1,29797298953696;0;1;-1,25992952737276;10;0;-0,736896418860081;0;1;1;1
"1866";-0,821416018279577;10;1;4;-0,726136639471391;5;4;-0,424406205011768;0,454690018071308;1;1;-0,191583059679487;0;7;-0,284720256745079;0;0;1;1
"1867";1,36922823238764;1;0;1;1,71364665313375;0;5;0,393023210473393;0,892855769973374;1;4;0,873836431389973;4;10;1,29789631065743;0;0;0;0
"1868";-0,254150090505094;14;1;3;-0,970114968731905;0;3;-0,480425216489644;-0,859807237634891;1;1;-0,191583059679487;2;2;-0,962984499917581;0;0;1;1
"1869";-0,919541807581122;14;0;5;1,63232054338024;4;3;-0,760520273879022;-0,859807237634891;1;1;-1,62580160534991;2;11;1,07180822959993;0;0;1;1
"1870";0,00527449686744192;14;1;4;1,14436388485922;0;3;0,303840944200615;-0,859807237634891;1;1;-1,25992952737276;9;11;1,07180822959993;0;0;1;1
"1871";-0,742120884534581;4;1;3;0,0871244580636551;5;5;-0,570055634854245;-0,859807237634891;0;1;-0,191583059679487;6;3;-0,209357563059246;0;0;1;0
"1872";0,0508315850075738;10;1;1;0,900385555598701;5;1;-0,12190354303124;0,454690018071308;1;1;-0,194510036303304;9;2;0,770357454856591;0;0;0;0
"1874";-0,344140099233871;14;0;5;0,737733336091692;5;3;-0,588765984687855;0,454690018071308;1;1;0,879690384637608;7;0;0,242818599055756;1;0;1;1
"1875";0,00527449686744192;14;0;4;1,06303777510571;0;3;-0,214774101019721;-0,421641485732825;0;1;-1,61994765210228;0;11;1,07180822959993;0;0;1;1
"1876";-0,254150090505094;14;1;4;-0,970114968731905;5;1;0,639955013067868;0,0165242661692412;1;1;-0,730146758461852;8;4;-0,812259112545914;1;1;1;0
"1877";0,100066274649221;7;1;4;1,30701610436622;5;1;-0,0322731246666389;-1,29797298953696;1;1;0,879690384637608;4;11;1,07180822959993;0;1;0;1
"1879";-0,534514421196938;4;0;3;0,249776677570664;5;2;-0,536444227967519;3,08368452948371;1;1;0,879690384637608;7;11;0,167455905369922;1;1;1;1
